"Gene.ontology.ID","Definition","Parent.Terms","Term","Gene.name"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS7"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS8"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFV3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRH"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX5A"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHB"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","ETFDH"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX6C"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHAF2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA12"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX7A2L"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFAF1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-ND5"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA11"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-CO3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA4"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-ND4"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX7B"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA13"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB8"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRFS1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-CO2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","CYCS"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB5"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-ND3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS4"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFAB1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRC2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB9"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFV2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB4"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB11"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA6"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB6"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRB"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRC1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB7"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB10"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SLC25A12"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFV1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS5"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA5"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX8A"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-CO1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX15"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","ALDH5A1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","MT-ND4L"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","CYC1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCR10"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA7"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","ETFB"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRQ"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","ETFA"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFC1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHD"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCR11"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHA"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX6B1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX5B"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX4I1"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","GPD2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS6"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA9"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS7"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFS8"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFV3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","UQCRH"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX5A"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHB"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","ETFDH"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX6C"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFB3"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","SDHAF2"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","NDUFA12"
"GO:0022904"," A process in which a series of electron carriers operate together to transfer electrons from donors such as NADH and FADH2 to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."," part-of cellular respiration is-a electron transport chain"," respiratory electron transport chain","COX7A2L"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SULF1"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SMURF1"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","CYR61"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","LEMD3"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SMURF2"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","RBPJ"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","CRB2"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","HIPK2"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","ENG"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","DAND5"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SKIL"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","GATA6"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SMAD7"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","NUMA1"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","DLX1"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","LEMD2"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SFRP4"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","SMAD6"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","UBE2O"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","PCSK6"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","ITGA3"
"GO:0030510"," Any process that modulates the frequency, rate or extent of the activity of any BMP receptor signaling pathway."," regulates BMP signaling pathway is-a regulation of cellular response to growth factor stimulus is-a regulation of transcription by RNA polymerase II is-a regulation of transmembrane receptor protein serine/threonine kinase signaling pathway"," regulation of BMP signaling pathway","FBXL15"
"GO:0031290"," The process in which the migration of an axon growth cone of a retinal ganglion cell (RGC) is directed to its target in the brain in response to a combination of attractive and repulsive cues."," is-a axon guidance"," retinal ganglion cell axon guidance","NRP1"
"GO:0031290"," The process in which the migration of an axon growth cone of a retinal ganglion cell (RGC) is directed to its target in the brain in response to a combination of attractive and repulsive cues."," is-a axon guidance"," retinal ganglion cell axon guidance","EPHB1"
"GO:0031290"," The process in which the migration of an axon growth cone of a retinal ganglion cell (RGC) is directed to its target in the brain in response to a combination of attractive and repulsive cues."," is-a axon guidance"," retinal ganglion cell axon guidance","PTPRM"
"GO:0031290"," The process in which the migration of an axon growth cone of a retinal ganglion cell (RGC) is directed to its target in the brain in response to a combination of attractive and repulsive cues."," is-a axon guidance"," retinal ganglion cell axon guidance","ROBO2"
"GO:0031497"," The assembly of DNA, histone proteins, other associated proteins, and sometimes RNA, into chromatin structure, beginning with the formation of the basic unit, the nucleosome, followed by organization of the nucleosomes into higher order structures, ultimately giving rise to a complex organization of specific domains within the nucleus."," is-a cellular component assembly is-a chromatin assembly or disassembly part-of DNA packaging"," chromatin assembly","HIST3H2BB"
"GO:0031497"," The assembly of DNA, histone proteins, other associated proteins, and sometimes RNA, into chromatin structure, beginning with the formation of the basic unit, the nucleosome, followed by organization of the nucleosomes into higher order structures, ultimately giving rise to a complex organization of specific domains within the nucleus."," is-a cellular component assembly is-a chromatin assembly or disassembly part-of DNA packaging"," chromatin assembly","TNRC18"
